date,city,permit_type,permit_number,address,description
2015-07-20,houston,New Single Family Dwelling,138,411  TITE ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-15,houston,New Single Family Dwelling,139,5636  KIAM ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14057335 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-15,houston,New Single Family Dwelling,140,5634  KIAM ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14057335 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-15,houston,New Single Family Dwelling,141,5634  KIAM ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) MST OF 6 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-15,houston,New Single Family Dwelling,142,5634  KIAM ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14057335 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-15,houston,New Single Family Dwelling,143,5636  KIAM ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14057335 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-15,houston,New Single Family Dwelling,144,5636  KIAM ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14057335 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-04,houston,New Single Family Dwelling,145,1214  CHIPPENDALE RD,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-28,houston,New Single Family Dwelling,146,1103 E 27TH ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-26,houston,New Single Family Dwelling,147,927  SHIRKMERE RD,"Project: 2 STORY S.F. RES W/ ATT GAR (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-05,houston,New Single Family Dwelling,148,3406  HOME ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-11,houston,New Single Family Dwelling,149,2325  BLUE BONNET BLVD,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,150,2703  ST. EMANUEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC M OF 12, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,151,2705  ST. EMANUEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC M # 14061109, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,152,2707  ST. EMANUEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC M # 14061109, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,153,2709  ST. EMANUEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC M # 14061109, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,154,2711  ST. EMANUEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC M # 14061109, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,155,2713  ST. EMANUEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC M # 14061109, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,156,2715  ST. EMANUEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC M # 14061109, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,157,2717  ST. EMANUEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC M # 14061109, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,158,2719  ST. EMANUEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC M # 14061109, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,159,2721  ST. EMANUEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC M # 14061109, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,160,2803  ST. EMANUEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC M # 14061109, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,161,2805  ST. EMANUEL ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC M # 14061109, Dwellings: 1, Buildings: 1"
2015-03-29,houston,New Single Family Dwelling,162,1615  PRIEST DR,"Project: NEW S.F. RESIDENCE - NO GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-11,houston,New Single Family Dwelling,163,5313  CHENEVERT ST,"Project: NEW S.F. RESIDENCE W/ ATT GAR (1-3-5-R3-B) 06 IBC, Dwellings: 1, Buildings: 1"
2015-02-11,houston,New Single Family Dwelling,164,1805  PROSPECT ST,"Project: NEW S.F. RESIDENCE W/ ATT GAR (1-3-5-R3-B) 06 IBC, Dwellings: 1, Buildings: 1"
2015-02-11,houston,New Single Family Dwelling,165,1807  PROSPECT ST,"Project: NEW S.F. RESIDENCE W/ ATT GAR (1-3-5-R3-B) 06 IBC, Dwellings: 1, Buildings: 1"
2015-01-21,houston,New Single Family Dwelling,166,2115  DICKEY PLACE,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-06,houston,New Single Family Dwelling,167,2106  NINA LEE LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-02,houston,New Single Family Dwelling,168,5416  CROOMS ST,"Project: NEW S.F. RESIDENCE W/ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-02,houston,New Single Family Dwelling,169,5414  CROOMS ST,"Project: NEW S.F. RESIDENCE W/ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-26,houston,New Single Family Dwelling,170,6031  SANTA CECILIA LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-26,houston,New Single Family Dwelling,171,6023  SANTA CECILIA LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-02,houston,New Single Family Dwelling,172,6014  SANTA BERNADETTA,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-19,houston,New Single Family Dwelling,173,2709  COHN TRAILS  LN,"Project: NEW S.F. RESIDENCE W / ATTACHED GARAGE (1-3-5-R3-B ) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-19,houston,New Single Family Dwelling,174,2711  COHN TRAILS  LN,"Project: NEW S.F. RESIDENCE W / ATTACHED GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-06-22,houston,New Single Family Dwelling,175,3402  DELHI ST,"Project: NEW S.F. RESIDENCE W/ DET GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-07,houston,New Single Family Dwelling,176,1724  OVID ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-07,houston,New Single Family Dwelling,177,1722  OVID ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-07,houston,New Single Family Dwelling,178,1720  OVID ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-07,houston,New Single Family Dwelling,179,1718  OVID ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-28,houston,New Single Family Dwelling,180,2102  SABINE ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-07,houston,New Single Family Dwelling,181,2106  SABINE ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-07,houston,New Single Family Dwelling,182,2110  SABINE ST,"Project: NEW 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-07,houston,New Single Family Dwelling,183,2114  SABINE ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-07,houston,New Single Family Dwelling,184,2118  SABINE ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-07,houston,New Single Family Dwelling,185,7415  RATON ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-26,houston,New Single Family Dwelling,186,8923  SAN BONIFACIO,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-09,houston,New Single Family Dwelling,187,12207 E ASHLEY CIRCLE DR,"Project: NEW S.F. RESIDENCE W/ DET GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-02,houston,New Single Family Dwelling,188,658 W FOREST DR,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-19,houston,New Single Family Dwelling,189,238  MAPLE VALLEY RD,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-10,houston,New Single Family Dwelling,190,6414  ALLEGHENY ST,"Project: 3 STORY T/H W/ ATT GAR (1-3-5-R3-B) MST OF 6 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-05-10,houston,New Single Family Dwelling,191,6412  ALLEGHENY ST,"Project: TOWNHOUSE W/ ATT GAR (1-3-5-R3-B) M # 14070148 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-10,houston,New Single Family Dwelling,192,6410  ALLEGHENY ST,"Project: TOWNHOUSE W/ ATT GAR (1-3-5-R3-B) M # 14070148 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-10,houston,New Single Family Dwelling,193,3347  KILGORE ST,"Project: 3 STORY T/H W/ ATT GAR (1-3-5-R3-B) M # 14070148 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-10,houston,New Single Family Dwelling,194,3349  KILGORE ST,"Project: 3 STORY T/H W/ ATT GAR (1-3-5-R3-B) M # 14070148 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-10,houston,New Single Family Dwelling,195,3351  KILGORE ST,"Project: 3 STORY T/H W/ ATT GAR (1-3-5-R3-B) M # 14070148 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-07-13,houston,New Single Family Dwelling,196,505 W CLAY ST,"Project: NEW 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) 06 IBC, Dwellings: 1, Buildings: 1"
2015-07-13,houston,New Single Family Dwelling,197,503 W CLAY ST,"Project: NEW 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) 06 IBC, Dwellings: 1, Buildings: 1"
2015-04-30,houston,New Single Family Dwelling,198,1315  ROY ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) MST OF 3 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-04-30,houston,New Single Family Dwelling,199,1317  ROY ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14070480 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-04-30,houston,New Single Family Dwelling,200,5101  ALLEN ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14070480 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-05-03,houston,New Single Family Dwelling,201,615  GALE ST,"Project: 2 STORY S.F. RES - NO GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-30,houston,New Single Family Dwelling,202,2616  GREGG ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-04,houston,New Single Family Dwelling,203,1623  WEST ROSE TERRACE  LN,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,204,411  LOVETT BLVD,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) MST OF 6 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,205,415  LOVETT BLVD,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14071043 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,206,415  LOVETT BLVD,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14071043 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,207,415  LOVETT BLVD,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14071043 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,208,411  LOVETT BLVD,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14071043 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,209,411  LOVETT BLVD,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14071043 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-10-11,houston,New Single Family Dwelling,210,1042  ALEXANDER ST,"Project: NEW GARAGE W/APARTMENT ABOVE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-08-06,houston,New Single Family Dwelling,211,4603  LA BRANCH ST,"Project: 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-08-06,houston,New Single Family Dwelling,212,4605  LA BRANCH ST,"Project: 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-08-06,houston,New Single Family Dwelling,213,4607  LA BRANCH ST,"Project: 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-08-06,houston,New Single Family Dwelling,214,4609  LA BRANCH ST,"Project: 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-10,houston,New Single Family Dwelling,215,1625 W 23RD ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) MST OF 5 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-10,houston,New Single Family Dwelling,216,1627 W 23RD ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14072256 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-10,houston,New Single Family Dwelling,217,1627 W 23RD ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14072256 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-10,houston,New Single Family Dwelling,218,1633 W 23RD ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14072256 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-17,houston,New Single Family Dwelling,219,1625 W 23RD ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) MST OF 6 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-17,houston,New Single Family Dwelling,220,1625 W 23RD ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14072269 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-17,houston,New Single Family Dwelling,221,1625 W 23RD ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14072269 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-17,houston,New Single Family Dwelling,222,1627 W 23RD ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14072269 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-17,houston,New Single Family Dwelling,223,1631 W 23RD ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14072269 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-20,houston,New Single Family Dwelling,224,1629 W 23RD ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-23,houston,New Single Family Dwelling,225,715 E 28TH ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-09-16,houston,New Single Family Dwelling,226,406 W 28TH ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-09-16,houston,New Single Family Dwelling,227,402 W 28TH ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-06,houston,New Single Family Dwelling,228,1322  HUSSION ST,"Project: 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-06,houston,New Single Family Dwelling,229,1320  HUSSION ST,"Project: 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-06,houston,New Single Family Dwelling,230,1318  HUSSION ST,"Project: 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-09,houston,New Single Family Dwelling,231,9125  FORDSHIRE DR,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-20,houston,New Single Family Dwelling,232,1919  BITTERCREEK DR,"Project: NEW S.F. RESIDENCE W/ DET GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-14,houston,New Single Family Dwelling,233,9445  FANNIN ST,"Project: NEW TOWNHOUSE W/ ATT GAR (1-3-5-R3-B) MST OF 2 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-14,houston,New Single Family Dwelling,234,9447  FANNIN ST,"Project: TOWNHOUSE W/ ATT GAR (1-3-5-R3-B) M # 14074722 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-26,houston,New Single Family Dwelling,235,511  GREGG ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) MST OF 7 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-26,houston,New Single Family Dwelling,236,509  GREGG ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14075248 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-26,houston,New Single Family Dwelling,237,507  GREGG ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14075248 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-26,houston,New Single Family Dwelling,238,3317  CLINE ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14075248 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-26,houston,New Single Family Dwelling,239,3315  CLINE ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14075248 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-26,houston,New Single Family Dwelling,240,3313  CLINE ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14075248 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-01-26,houston,New Single Family Dwelling,241,3311  CLINE ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14075248 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-14,houston,New Single Family Dwelling,242,9436  LONDON BRIDGE STATION  ST,"Project: TOWNHOUSE W/ ATT GAR (1-3-5-R3-B) M # 14075590 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-14,houston,New Single Family Dwelling,243,9438  LONDON BRIDGE STATION  ST,"Project: TOWNHOUSE W/ ATT GAR (1-3-5-R3-B) M # 14075590 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-22,houston,New Single Family Dwelling,244,9440  LONDON BRIDGE STATION  ST,"Project: TOWNHOUSE W/ ATT GAR (1-3-5-R3-B) M # 14075590 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-14,houston,New Single Family Dwelling,245,9432  LONDON BRIDGE STATION  ST,"Project: NEW TOWNHOUSE W/ ATT GAR (1-3-5-R3-B) MST OF 5 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-14,houston,New Single Family Dwelling,246,9434  LONDON BRIDGE STATION  ST,"Project: TOWNHOUSE W/ ATT GAR (1-3-5-R3-B) M # 14075590 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-10,houston,New Single Family Dwelling,247,613 W 24TH ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14075703 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-10,houston,New Single Family Dwelling,248,611 W 24TH ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14075705 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-10,houston,New Single Family Dwelling,249,609 W 24TH ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14075704 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-10,houston,New Single Family Dwelling,250,607 W 24TH ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14075703 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-10,houston,New Single Family Dwelling,251,605 W 24TH ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) M # 14075705 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-10,houston,New Single Family Dwelling,252,2405  LAWRENCE ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) MST OF 6 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-03-10,houston,New Single Family Dwelling,253,2407  LAWRENCE ST,"Project: NEW S.F. RES W/ ATT GAR (1-3-5-R3-B) MST OF 6 / 06 IRC, Dwellings: 1, Buildings: 1"
2015-06-10,houston,New Single Family Dwelling,254,2331  MOREAU ST,"Project: NEW S.F. RESIDENCE - NO GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-26,houston,New Single Family Dwelling,255,1330  LAWRENCE ST,"Project: NEW S.F. RESIDENCE W/ DET GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-23,houston,New Single Family Dwelling,256,1328  LAWRENCE ST,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-08,houston,New Single Family Dwelling,257,4422  JEFFERSON ST,"Project: NEW DET RES GARAGE W/ QUARTERS ABOVE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-05-20,houston,New Single Family Dwelling,258,2015  CHAPMAN ST,"Project: NEW 4 STORY S.F. RES - NO GARAGE (1-4-5-R3-B-13R) 06 IBC, Dwellings: 1, Buildings: 1"
2015-01-11,houston,New Single Family Dwelling,259,2110  HOLMAN ST,"Project: (REPERMIT # 07024911) NEW T/H W/ ATT GAR / MST OF 8, Dwellings: 1, Buildings: 1"
2015-01-11,houston,New Single Family Dwelling,260,2112  HOLMAN ST,"Project: (RE-PERMIT # 07024912) NEW T/H W/ ATT GAR (1-3-5-R3-B), Dwellings: 1, Buildings: 1"
2015-01-11,houston,New Single Family Dwelling,261,2114  HOLMAN ST,"Project: (RE-PERMIT # 07024913) NEW T/H W/ ATT GAR (1-3-5-R3-B), Dwellings: 1, Buildings: 1"
2015-01-11,houston,New Single Family Dwelling,262,2116  HOLMAN ST,"Project: (RE-PERMIT # 07024917) NEW T/H W/ ATT GAR (1-3-5-R3-B), Dwellings: 1, Buildings: 1"
2015-04-13,houston,New Single Family Dwelling,263,2413  ROSAMOND ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) MST OF 3 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-04-13,houston,New Single Family Dwelling,264,2413  ROSAMOND ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14077179 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-04-13,houston,New Single Family Dwelling,265,2413  ROSAMOND ST,"Project: 4 STORY T/H W/ ATT GAR (1-4-5-R3-B-13R) M # 14077179 / 06 IBC, Dwellings: 1, Buildings: 1"
2015-02-15,houston,New Single Family Dwelling,266,8223  JET PILOT ST,"Project: NEW S.F. RESIDENCE W/ DET GARAGE (1-1-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-08-05,houston,New Single Family Dwelling,267,1006  ENID ST,"Project: 3 STORY S.F. RES W/ ATT GAR (1-3-5-R3-B) MST OF 4/06 IRC, Dwellings: 1, Buildings: 1"
2015-01-13,houston,New Single Family Dwelling,268,11523  ROYAL IVORY CROSSING,"Project: NEW TOWNHOUSE W/ ATT GAR (REPEAT 6 ROYAL OAKS) 06 IRC, Dwellings: 1, Buildings: 1"
2015-02-22,houston,New Single Family Dwelling,269,131  HICKORY RIDGE DR,"Project: NEW S.F. RESIDENCE W/ ATT GARAGE (1-2-5-R3-B) 06 IRC, Dwellings: 1, Buildings: 1"
2015-04-19,houston,New Single Family Dwelling,270,1102 W 15TH 1/2 ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT ESPANA 2) 06 IBC, Dwellings: 1, Buildings: 1"
2015-03-24,houston,New Single Family Dwelling,271,1102 W 15TH 1/2 ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT ESPANA 2) 06 IBC, Dwellings: 1, Buildings: 1"
2015-03-24,houston,New Single Family Dwelling,272,1102 W 15TH 1/2 ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT ESPANA 2) 06 IBC, Dwellings: 1, Buildings: 1"
2015-03-24,houston,New Single Family Dwelling,273,1102 W 15TH 1/2 ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT ESPANA 2) 06 IBC, Dwellings: 1, Buildings: 1"
2015-03-24,houston,New Single Family Dwelling,274,1102 W 15TH 1/2 ST,"Project: NEW S.F. RES W/ ATT GAR (REPEAT ESPANA 2) 06 IBC, Dwellings: 1, Buildings: 1"
